"id_igreja";"nome";"paroco";"endereco";"bairro";"cidade";"uf";"pais";"cep";"telefones";"observacao";"latitude";"longitude";"src_missas";"src_confissoes";"url";"email";"diocese";"hash";"hash_matriz";"secretaria";"last_modified"
192;"Igreja Santíssimo Sacramento da Antiga Sé";"Pe Sérgio Cavalcante Muniz";"Av. Passos, 50";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20051-040";"(21) 2224-0205";"";-22.904819;-43.183048;"segunda a sexta: 12h15
Domingo: 10h (Também em dias de preceito)
Domingo: 12h (Também em dias de preceito)";"Segunda: 11h às 11h50
Terça:  12h45 às 13h30
Quarta, quinta: 11h às 11h50 e 12h45 às 13h30
Sexta: 11h às 11h50 e 13h30 às 14h00
1o Domingo 11h às 11h30
3o Domingo 11h às 11h30";"http://www.santissimo.org.br/";"alinegermani@gmail.com, hiereus@hotmail.com";"Rio de Janeiro";"f9j4C";NULL;"";"2014-03-16 21:25:22"
193;"Paróquia Santo Afonso";"Pe. Luis Carlos de Carvalho Silva, CSsR";"Rua Barão de Mesquita, 275";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20522-270";"(21) 2264-6162";"Paróquia da Congregação dos Missionários Redentoristas";-22.923167;-43.234597;"Segunda-feira: 07h
Terça-feira: 07h, 08h, 15h, 18h
quarta-feira: 07h, 08h, 18h
quinta-feira: 07h, 08h, 12h, 18h
sexta-feira: 07h, 08h, 18h
sábado: 07h, 08h, 15h, 18h
Domingo: 07h, 09h, 11h, 16h, 18h, 20h";"Ter a Sab 08:00 as 10:30 15:00 as 16:30";"http://www.santoafonsorj.org.br";"santoafonsorj@gmail.com";"Rio de Janeiro";"HTTTj";NULL;NULL;"2013-08-03 12:27:29"
194;"Santo Agostinho";"Pe. Fr. Sebastián Olalla Del Rio, OAR";"Rua Paulo Moreno, 22";"Novo Leblon - Barra da Tijuca";"Rio de Janeiro";"RJ";"Brasil";"22793-690";"(21) 2438-4823";"";-23.002605;-43.38342;"Seg a Sab 07:30 18:00
Dom 08:30 10:30 17:30 19:00";"";"";"";"Rio de Janeiro";"tnDtG";NULL;NULL;"2012-12-29 13:22:16"
195;"Santo André";"Pe. Júlio César Costa da Silva";"Rua Bela, 1.265";"São Cristóvão";"Rio de Janeiro";"RJ";"Brasil";"20930-38";"(21) 2580-6234";"";-22.885307;-43.227247;"Seg Qui Sex 18:30
Sab 17:00
Dom 07:00 18:00
1a Sex 07:00";"";"";"";"Rio de Janeiro";"W6yIn";NULL;NULL;"2013-01-12 13:28:33"
196;"Santo Antônio";"Pe. Fr. Edson Marcos Minski, OAD";"Praça Nossa Senhora das Dores, 500";"Pavuna";"Rio de Janeiro";"RJ";"Brasil";"21520-300";"(21) 2474-1320";"";-22.808519;-43.370062;"Seg Qua Qui Sex Sab 07:00
Seg Sex 19:30
Dom 07:00 08:30 10:15 18:00";"Seg Qua Qui Sex 09:00 as 11:00 17:00 as 19:00";"";"";"Rio de Janeiro";"8QiiK";NULL;NULL;"2012-12-29 13:22:16"
197;"Paróquia Santo Antônio";"Pe. Silvio Klebson S de Oliveira";"Estrada do Quitungo, 1.265";"Brás de Pina";"Rio de Janeiro";"RJ";"Brasil";"21215-564";"(21) 3391-0292";"";-22.834296;-43.302922;"seg qua qui sex 19h
 sabados 18h
Domingo 07h 09h 18h";"seg, qua, qui das 15h às 17h
sex das 15h às 17h de 18h às 19h
sabado das 09h as 12h";"";"santoantonioquitungo@hotmail.com";"Rio de Janeiro";"kkT7r";NULL;NULL;"2013-06-26 18:10:15"
198;"Paróquia Santo Antônio";"Pe. Camilo de Albuquerque Silva";"Rua Paraná, 1049";"Água Santa";"Rio de Janeiro";"RJ";"Brasil";"20745-250";"(21) 2594-4588";"";-22.90552;-43.310927;"Sab 18:00
Dom 07:00 09:00 18:00 
Seg 08:00
1a ter 08h
1a sexta 08h";"Dom 07:00 às 09:00 (Entre as Missas)
Seg 08:00  (Antes ou depois da Missa)";"http://www.santoantoniodeaguasanta.org.br";"paroquia@santoantoniodeaguasanta.org.br, pascom@santoantoniodeaguasanta.org.br";"Rio de Janeiro";"N4DXO";NULL;"";"2014-04-27 07:23:04"
199;"Santo Antônio de Pádua e Nossa Senhora da Boa Vista";"Pe. Wagner Toledo Moreira";"Rua Tenente França, 141";"Cachambi";"Rio de Janeiro";"RJ";"Brasil";"20771-445";"(21) 2269-3534";"";-22.889989;-43.278482;"Qua Sex Sab 17:00
Dom 09:00 18:00";"";"";"";"Rio de Janeiro";"zNxwv";NULL;NULL;"2012-12-29 13:22:16"
200;"Paróquia Santo Antônio dos Pobres";"Pe. Antônio Bezerra";"Rua dos Inválidos, 42";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20231-040";"(21) 2222-2586";"";-22.909065;-43.185856;"Seg a Sex 7:30  12h15
Sab 7h30
Dom 07:00 08:00 10:00 18:00";"";"";"";"Rio de Janeiro";"bhiMS";NULL;"";"2014-03-24 19:49:58"
201;"Paróquia Santo Antônio Maria Zaccaria";"Pe. Rosinaldo Paulino de Brito";"Av. Geremário Dantas, 101 - Largo do Tanque";"Jacarepaguá";"Rio de Janeiro";"RJ";"Brasil";"22735-000";"(21) 3392-0303";"Confissões: É preciso estar atento aos avisos ao final das missas ou Marcar diretamente com Padre Rosinaldo, após as mesmas

Temporariamente as celebrações de domingo no horário de 10:30 estão acontecendo da Escola Municipal Pio X - local que está acontecendo os encontros da catequese infantil, sito a 
Rua Serra Negra, 103 - Tanque - Rio de Janeiro/RJ

<strong>Facebook:</strong> <a href=\"https://www.facebook.com/paroquia.samz\" target=\"_blank\">https://www.facebook.com/paroquia.samz</a>";-22.9185668;-43.3606574;"Segunda, Quarta e Sexta-feira 19:00h
Sábado 18:30h
Domingo 7h 8:30h 18:30h";"";"http://www.psamz.com.br";"pascompsamz@gmail.com, secretariasamz@gmail.com";"Rio de Janeiro";"E1Slz";NULL;"";"2015-01-06 09:22:01"
202;"Santo Cristo dos Milagres";"Pe. José Benedito Reis Filho";"Praça Santo Cristo, s/n";"Santo Cristo";"Rio de Janeiro";"RJ";"Brasil";"20220-760";"(21) 2233-3874";"";-22.8995303;-43.2014958;"";"";"";"";"Rio de Janeiro";"qLDBW";NULL;NULL;"2013-01-12 13:29:42"
203;"Igreja Santo Sepulcro";"Luiz Fernando de Oliveira Gomes";"Rua Sanatório, 310";"Madureira";"Rio de Janeiro";"RJ";"Brasil";"21350-19";"(21) 3899-4750";"";-22.877323;-43.331073;"Seg Ter 19:30 
Dom 07:00 09:30 18:30";"";"";"";"Rio de Janeiro";"Sexb3";NULL;"";"2015-10-07 14:02:25"
204;"Paróquia Santos Anjos";"Pe. Célio Calixto";"Av. Afrânio de Melo Franco, 300";"Leblon";"Rio de Janeiro";"RJ";"Brasil";"22430-060";"(21) 2239-8043";"";-22.981528;-43.21806;"Domingo 8:00 10:30 18:00
Segunda 18:00
Terça 8:00
Quarta a sábado 18:00";"Seg a Sab 17:30";"http://www.paroquiasantosanjosleblon.blogspot.com.br";"paroquiadossantosanjos@ig.com.br, padreceliocalixto@gmail.com";"Rio de Janeiro";"4yi0a";NULL;"";"2014-05-06 09:52:19"
205;"Paróquia Santos Mártires Ugandenses e Nossa Senhora de Nazaré";"Pe.  Sidnei Guimarães Correia Junior";"Rua Guaiuba, 130";"Acari";"Rio de Janeiro";"RJ";"Brasil";"21531-010";"(21) 3450-0353";"SECRETARIA 
Segunda, Quarta, Quinta e Sexta: 9h às 12h e de 14h às 19h
Sábado: 9h às 12h

OUTRAS ATIVIDADES
Grupo de Oração: Segundas às 20h
Terço dos homens: Quartas às 20h";-22.824229;-43.34783;"DOMINGO: 8h, 10h e 19h (último domingo do mês Missa da Vitória)
SEGUNDA: 19:30h
QUARTA: 19:30h
QUINTA: 19:30h (seguida de adoração ao Santíssimo)
SEXTA: 19:30h";"(Antes e depois das missas)";"www.facebook.com/pnsnazare";"";"Rio de Janeiro";"hISQ7";NULL;"";"2016-10-04 22:13:44"
206;"Paroquia de São Bartolomeu";"Pe. Sérgio Ricardo";"Estrada do Itanhangá, 30";"Itanhangá";"Rio de Janeiro";"RJ";"Brasil";"22753-000";"(21) 2493-7488";"";-22.99645;-43.314322;"Seg Qua Sex 19:00
Sab 18:00 
Dom 09:00 11:00 19:30";"Qua Sex 16:00 as 18:30";"";"";"Rio de Janeiro";"JcCpe";NULL;NULL;"2013-09-09 12:07:50"
207;"São Benedito";"Côn. José Mazine Rodrigues";"Av. Dom Hélder Câmara, 6.653";"Pilares";"Rio de Janeiro";"RJ";"Brasil";"20771-002";"(21) 2594-3790";"Confissões: Antes das missas";-22.881627;-43.294435;"Dom 07:00 09:15 11:00 18:00
Seg Sex Sab 07:30
Seg Qua Qui Sex 19:00";"";"";"";"Rio de Janeiro";"vvxFB";NULL;"";"2015-09-29 16:20:18"
209;"São Bonifácio (Para os fiéis de língua alemã)";"Pe. Fr. Eckart Hermann Hofling, OFM";"Rua São Clemente, 350";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22260-000";"(21) 2226-7367";"";-22.950669;-43.193246;"Dom 10:00
";"";"";"";"Rio de Janeiro";"AZS4F";NULL;NULL;"2012-12-29 13:22:16"
210;"Paróquia de São Brás";"Pe. Pedro Nunes de Almeida";"Rua Andrade Figueira, 158";"Madureira";"Rio de Janeiro";"RJ";"Brasil";"21360-230";"(21) 3390-3438";"https://www.facebook.com/paroquiasaobrasmadureira
Twitter: @paroquiasaobras";-22.872706;-43.335162;"Seg Qua Qui Sex 19:00
Sab 18:00
Dom 07:00 10:30 18:00";"Seg 17:30 as 19:00";"http://www.paroquiasaobras.com.br";"";"Rio de Janeiro";"mtCTm";NULL;NULL;"2013-05-02 15:26:31"
211;"São Brás";"Pe. Vilmar Diniz Pereira";"Praça do Lácio, 20";"Jardim Pedregoso - Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23095-280";"(21) 2412-5503";"";-22.871581;-43.560469;"Domingo: 11h";"";"";"";"Rio de Janeiro";"PCwtJ";NULL;"";"2013-11-01 17:46:32"
212;"Santuário São Camilo de Lellis";"Pe. Fábio Eduardo Pinto";"Estrada Velha da Tijuca, 45";"Usina";"Rio de Janeiro";"RJ";"Brasil";"20531-080";"(21) 2238-3509";"<a href=\"http://santuariosaocamilodelellis.blogspot.com.br/\">http://santuariosaocamilodelellis.blogspot.com.br/</a>

Horário de Adoração ao Santíssimo: Toda quinta-feira às 18 horas.";-22.953951;-43.263897;"Segunda a Sábado 19h
Domingos 8h, 11h e 19h
Dia 14 15h (Missa dos Enfermos)";"Segunda, Ter, Qua, Qui, Sábado 17h
Sexta 16h às 19h
Domingos 7h, 10h e 18h (Antes da missa)";"";"santuariosaocamilo@gmail.com";"Rio de Janeiro";"1WhIq";NULL;"";"2014-03-25 18:11:16"
213;"São Conrado";"Pe. Marcos Antônio Corrêa Pinto Duarte";"Estrada da Gávea, 904";"São Conrado";"Rio de Janeiro";"RJ";"Brasil";"22610-000";"(21) 3322-0560";"";-22.9954562;-43.2592396;"seg a sabado 18h";"";"";"";"Rio de Janeiro";"dqRiN";NULL;"";"2015-03-16 19:37:33"
214;"São Cosme e São Damião";"Pe. Lincoln de Almeida Gonçalves";"Rua Leopoldo, 434";"Andaraí";"Rio de Janeiro";"RJ";"Brasil";"20541-170";"(21) 2278-8590";"";-22.928629;-43.252587;"Seg Qua Qui Sex 19:00
Sab 18:00
Dom 07:30 09:30 18:00";"";"";"";"Rio de Janeiro";"GAC7u";NULL;NULL;"2012-12-29 13:22:16"
215;"São Cristóvão";"Pe. André Sampaio de Oliveira";"Praça Padre Séve, 10";"São Cristóvão";"Rio de Janeiro";"RJ";"Brasil";"20931-760";"(21) 2589-5802";"";-22.896481;-43.216809;"";"";"";"";"Rio de Janeiro";"sTwXR";NULL;NULL;"2013-01-11 18:32:26"
216;"São Dimas";"Pe. Ausilio Antonio Maria Chessa";"Rua Buique, 11";"Padre Miguel";"Rio de Janeiro";"RJ";"Brasil";"21775-310";"(21) 3331-7075";"";-22.890353;-43.449658;"";"";"";"";"Rio de Janeiro";"Ungwy";NULL;NULL;"2013-01-11 18:32:26"
217;"São Domingos de Gusmão";"Pe. Marciano Rodrigues";"Rua José Higino, 120";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20520-200";"(21) 2238-6450";"";-22.92684;-43.240149;"Seg 19:00
Ter 09:00
Qua 17:30
Sab  17:00
Dom 8:00 10:00 12:00 18:30
1a sex 17:30";"Seg 18:00 as 18:55
Ter 09:30 as 10:00
Qua 17:00 as 17:30 e 18:00 as 19:00
Sab 10:00 as 11:45 e 18:00 as 18:30
Dom 09:30 as 09:55";"";"";"Rio de Janeiro";"77RMV";NULL;"Seg a Sex 08:00 as 12:00 e 13:30 as 17:30
Sab 08:00 as 12:00 e 15:00 as 18:00
Dom 08:00 as 13:00";"2016-08-12 18:24:46"
218;"São Francisco de Assis";"Pe. Fr. Carlos Roberto de Oliveira Charles, OFMConv";"Rua Caetano Martins, 42";"Rio Comprido";"Rio de Janeiro";"RJ";"Brasil";"20251-050";"(21) 2273-6243";"";-22.924648;-43.205067;"Seg a Sex 07:00 19:00
Sab 19:00
Dom 07:00 08:30 10:00 18:00 19:30";"";"http://www.franciscodeassisrj.com.br";"";"Rio de Janeiro";"jRBm2";NULL;NULL;"2013-01-12 13:28:18"
219;"São Francisco de Assis";"Pe. Fábio da Silveira Siqueira";"Estrada do Taquaral, 716";"Senador Camará";"Rio de Janeiro";"RJ";"Brasil";"21842-550";"(21) 2402-8166";"";-22.86666;-43.478476;"Seg Qua Qui 19:00
Sex 08:00
Sab 17:00
Dom 07:00 10:00 19:00";"Qui 18:00";"";"";"Rio de Janeiro";"LkwBZ";NULL;NULL;"2013-01-12 13:28:18"
220;"São Francisco de Assis";"Pe. Gilmar Florentino da Silva";"Rua Otacílio Pedro Vasco, 812";"Anchieta";"Rio de Janeiro";"RJ";"Brasil";"21635-380";"(21) 3339-2014";"";-22.834708;-43.416393;"Seg 19:00 
Qui 18:30
1a Sex 19:00
Dom 07:00 09:00 18:00";"";"";"";"Rio de Janeiro";"y4gb6";NULL;NULL;"2012-12-29 13:22:16"
221;"Paróquia São Francisco de Paula";"Pe. Fr. Costantino Mandarino, OM";"Praça Euvaldo Lodi, s/n";"Barra da Tijuca";"Rio de Janeiro";"RJ";"Brasil";"22640-010";"(21) 2493-8973";"";-23.008308;-43.304736;"Terça a sexta 7h30 e 19h
Sábado 17h (Missa com Crianças)
Sábado 19h
Domingo 7h30, 10h, 18h
Domingo 20h (Missa com Jovens)";"terça a sexta-feira das 9h às 12h e das 15h às 18h
Sábado das 9h às 11h30
Domingo 7h30, 10h, 18h, 20h (Antes da Missa)";"http://www.ordemdosminimos.org.br/";"sfpcharitas@gmail.com";"Rio de Janeiro";"aOR0d";NULL;"";"2013-12-28 13:36:31"
222;"Paróquia São Francisco Xavier";"Pe. José Li Guozhong";"Rua São Francisco Xavier, 75";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20550-010";"(21) 2234-2094";"";-22.9204;-43.222932;"Seg Qua Qui Sex 08:00 18:00
Sab 08:00 16:00
Dom 08:00 10:00 18:00 20:00";"";"http://paroquiasfxavier.com.br";"paroquiasfxavier@yahoo.com.br";"Rio de Janeiro";"CiBQA";NULL;NULL;"2013-08-09 14:49:52"
223;"São Geraldo";"Pe. Jayme Henrique de Araújo Oliveira";"Rua Leopoldina Rego, 344";"Olaria";"Rio de Janeiro";"RJ";"Brasil";"21021-520";"(21) 2564-1282";"";-22.848271;-43.265218;"Segunda-feira 7:30h
Terça-feira 7:30h
Quarta-feira 7:30h
Quinta-feira 7:30h
Sexta-feira 7:30h e 18h
Sábado 7:30h
Domingo 7h, 9h, 18h";"Quintas-feiras 09h às 12h
sextas-feiras 19h às 21h.";"http://matrizsaogeraldo.blogspot.com.br/";"matrizsaogeraldo@hotmail.com, saogeraldo.pazcom@yahoo.com.br";"Rio de Janeiro";"p1vph";NULL;"Segunda, Quarta, Quinta e Sexta - de 8h às 17h -  ( 12h à 13h - Almoço)
Terça e Sábado - de 8h à 12h";"2014-06-29 18:33:50"
224;"Paróquia São Januário e Santo Agostinho";"Pároco Frei Edielson Oliveira da Cunha, OAR";"Rua São Januário, 249";"São Cristóvão";"Rio de Janeiro";"RJ";"Brasil";"20921-000";"(21) 2580-3284";"A Igreja abre todos os dias desde 6h até 20h";-22.898124;-43.225957;"Segundas, ter, qua, Sexta: 7hs 12hs 19hs
Quinta 7hs
Sábado 19hs
Domingo 7h 9h e 18h30";"Segunda, ter, qua, Sexta 9h as 11:30 15h às 18h 
Sábado 9h as  11:30h
Quinta-feira  7hs (após a missa)";"";"";"Rio de Janeiro";"RLgFE";NULL;"Segunda a Sexta-feira: Manhã: 9h às 13h - Tarde 15h às 18h.
Sábado 9h às 12h.";"2014-03-17 19:50:32"
225;"São Jerônimo";"Côn. José Roberto da Silva";"Rua Theremin, s/n";"Coelho Neto";"Rio de Janeiro";"RJ";"Brasil";"21530-290";"(21) 3837-1815";"";-22.82885;-43.350232;"";"";"";"";"Rio de Janeiro";"3fQel";NULL;NULL;"2013-01-11 18:32:26"
226;"São João Batista";"Pe. Roberto Pereira";"Rua Damião de Góis, 431";"Vila São João  - Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23035-390";"(21) 2416-1207";"";-22.906196;-43.549605;"Dom 07:00 19:30
Seg 19:30";"Seg Qui 15:00 as 18:00
Sex 15:00 as 21:00";"";"";"Rio de Janeiro";"fzB4I";NULL;"";"2014-03-21 09:45:12"
227;"São João Batista da Lagoa";"Pe. Alex Coêlho Sampaio";"Rua Voluntários da Pátria, 287";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22270-000";"(21) 2538-2926";"";-22.953918;-43.191417;"Seg a Sab 08:00 18:00
Dom 08:00 09:30 11:00 18:00 19:30";"";"";"";"Rio de Janeiro";"IIvTp";NULL;NULL;"2012-12-29 13:22:16"
228;"São João Batista e Nossa Senhora das Graças";"Pe. Eduardo Carlos Pereira";"Rua Recife, 746, Vila Nova";"Realengo";"Rio de Janeiro";"RJ";"Brasil";"21730-090";"";"";-22.862521;-43.437007;"Seg 19:00
1a Sex 19:00
Dom 07:00 10:00
";"";"";"";"Rio de Janeiro";"ucftM";NULL;NULL;"2012-12-29 20:55:15"
229;"Paróquia São João Bosco";"Pe. Gustavo Cola";"Rua Luis Zanchetta, 134";"Riachuelo";"Rio de Janeiro";"RJ";"Brasil";"20970-120";"(21) 2581-9899";"";-22.8967752;-43.2584797;"Segunda a sexta 7h
Domingo 7h 9h 18h";"";"";"";"Rio de Janeiro";"WwQIt";NULL;NULL;"2013-07-08 16:11:28"
230;"Paróquia São João Evangelista";"Pe. Lúcio Zorzi";"Estrada do Cabuçú, 3.036";"Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23017-250";"(21) 2413-9224";"";-22.917363;-43.532557;"";"";"";"";"Rio de Janeiro";"9GAiQ";NULL;NULL;"2013-04-30 15:27:18"
231;"Paróquia São João Evangelista";"Mons. Gilson José Macedo da Silveira";"Rua Pereira de Figueiredo, 138";"Oswaldo Cruz";"Rio de Janeiro";"RJ";"Brasil";"21341-030";"(21) 3359-0028";"";-22.870965;-43.349331;"Seg 18:30
Dom 08:00 10:00 18:30
Qua a Sex 18h30
Sábado  7h30";"Domingos das 7h30 às 8h e  das 18h às 18h30
Quinta das 19h às 21h";"http://www.saojoaoevangelista.org.br";"psje@ymail.com";"Rio de Janeiro";"lZv7x";NULL;NULL;"2013-09-20 11:28:58"
232;"São Joaquim";"Pe. Gleisson";"Rua Joaquim Palhares, 227";"Estácio";"Rio de Janeiro";"RJ";"Brasil";"20260-080";"(21) 2273-3596";"Confissões: marcar com secretário";-22.91339;-43.208973;"Domingo: 8h, 10h, 18h
Segunda-feira: 8h (Missa das almas)
Terça-feira: 12h15
1a quarta-feira  9h
3o sábado 15h
dia 13 8h
dia 19 8h
dia 22 8h
dia 26 8h";"";"";"";"Rio de Janeiro";"NtfXU";NULL;"De terça a sábado: das 8h às 12h e das 14h às 17h

Secretário Márcio";"2014-06-06 18:07:02"
233;"Paróquia São Jorge";"Pe. Dirceu";"Rua Clarimundo de Melo, 769";"Quintino";"Rio de Janeiro";"RJ";"Brasil";"20740-320";"(21) 3271-5616";"Confissões de segunda a sexta. Combinar horário o pároco.";-22.8939256;-43.3213832;"Segunda 19:00
Quarta 19:00
Quinta 19:00
Sexta 19:00 (exceto na 1ª sexta do mês)
1ª sexta 18:00
Domingo 07:00 10:00 18:30";"";"";"paroquiamatrizsaojorge@gmail.com";"Rio de Janeiro";"0DPx1";NULL;"Segunda a Sexta das 7:00 às 19:00 (quinta até 18h)
Sábado e Domingo: das 8:00 às 12:00";"2015-04-04 16:15:29"
234;"São José";"";"Rua Paraúna, 128";"Ricardo de Albuquerque";"Rio de Janeiro";"RJ";"Brasil";"21640-280";"(21) 3106-1255";"";-22.840076;-43.396846;"";"";"";"";"Rio de Janeiro";"cXAMY";NULL;NULL;"2013-01-11 18:32:26"
235;"São José";"Pe. Omar Raposo";"Av. Borges de Medeiros, 2735";"Lagoa";"Rio de Janeiro";"RJ";"Brasil";"22470-001";"(21) 2294-6549";"";-22.9642855;-43.2152628;"Seg 19h
Ter a Sex 07:30 19:00
Qui 15:00 (Missa com adoração - termina às 17:00)
Sab 18:00
Dom 7h 08:00 10:00 12:00 19h";"(após as Missas da manhã)";"";"";"Rio de Janeiro";"Equm5";NULL;"";"2015-11-16 21:36:35"
236;"São José";"Pe. John Cribbin (João), OMI";"Rua Salustiano Silva, 27";"Magalhães Bastos";"Rio de Janeiro";"RJ";"Brasil";"21745-590";"(21) 2301-1440";"";-22.869072;-43.415196;"Domingo: 7h, 10h, 19h
Segunda: 19h30
Terça: 07h30
última Quinta: 19h30
Sexta: 07h30";"";"http://www.saojosemb.com/";"pascomsaojose@gmail.com";"Rio de Janeiro";"rAfBc";NULL;"";"2015-01-10 21:08:43"
237;"São José";"Pe. Vicente de Paula Martins";"Estrada João Paulo, 1.790";"Barros Filho";"Rio de Janeiro";"RJ";"Brasil";"21512-200";"(21) 3847-1504";"Para confissões, marcar com antecedência com o pároco.";-22.8347509;-43.365202;"Domingos  08:00 10:00 19:00
Quartas   19:00
Quintas     19:00
Sextas   19:00
Último Sábado  09:00";"";"";"";"Rio de Janeiro";"TUPb9";NULL;"";"2015-01-28 09:04:33"
238;"São José (Para os fiéis de língua chinesa)";"Pe. José Li Guozhong";"Rua Benjamin Constant, 42";"Glória";"Rio de Janeiro";"RJ";"Brasil";"20241-150";"(21) 2242-0614";"";-22.9206405;-43.178298;"";"";"";"";"Rio de Janeiro";"5oA0g";NULL;NULL;"2013-01-11 18:32:26"
239;"São José e Nossa Senhora das Dores";"Pe. Mauro Odoríssio, CP";"Rua Barão de Mesquita, 763";"Andaraí";"Rio de Janeiro";"RJ";"Brasil";"20540-002";"(21) 2238-4614";"";-22.92614;-43.248211;"Ter a Sex 07:00 18:00
Sab 07:00 17:00 
Dom 08:00 10:00 18:00";"";"http://www.psjnsd.com.br";"";"Rio de Janeiro";"i7uQD";NULL;NULL;"2012-12-29 20:28:12"
240;"São José Operário";"";"Rua Gregório de Castro Morais, 1.058";"Ilha do Governador";"Rio de Janeiro";"RJ";"Brasil";"21931-350";"(21) 3393-1832";"";-22.80634;-43.200762;"Seg 19h
Ter 07h 19h
Qua 07h
Qui 07h
Sex 07h 19h
Sáb 19h
Dom 06h30 08h 10h 19h";"";"";"";"Rio de Janeiro";"KRepk";NULL;NULL;"2013-01-28 13:36:55"
241;"São José Operário";"Pe. Vitorino Vegini";"Rua Barão do Triunfo, 393";"Realengo";"Rio de Janeiro";"RJ";"Brasil";"21735-390";"(21) 3462-9412, (21) 3331-8322";"";-22.788108;-43.30584;"Ter Sex 19:00
Qua Qui 19:30
Dom 07:00 10:00 19:00
";"";"";"";"Rio de Janeiro";"wlPFH";NULL;NULL;"2012-12-29 13:22:16"
242;"São José Operário";"Pe. João Carlos Silveira da Silva";"Via A-1, 150";"Vila do Pinheiro - Bonsucesso";"Rio de Janeiro";"RJ";"Brasil";"21040-361";"(21) 3868-1056";"";-22.8607301;-43.243361;"";"";"";"";"Rio de Janeiro";"Z59eo";NULL;NULL;"2013-01-12 13:29:42"
243;"Paróquia São José Operário";"Pe. Koodathinal Joseph Thomas";"Rua General Lino Machado, s/n";"Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23082-055";"(21) 3406-8491";"";-22.8923383;-43.5703185;"Domingo  7:30  10:30  18:00
Quinta-feira 19:30";"";"";"";"Rio de Janeiro";"BOu4L";NULL;"";"2016-10-04 22:30:08"
244;"Paróquia São Judas Tadeu";"Pe. Henrique Jorge Diegues";"Rua Cosme Velho, 470";"Cosme Velho";"Rio de Janeiro";"RJ";"Brasil";"22241-090";"(21) 2225-1128";"";-22.940341;-43.198318;"Segunda a Sexta: 07:30, 09:00 e 18:00
Sábado: 07:30, 09:00, 17:00
Domingo: 07:00, 08:30, 10:00
Dom 12:00
Dom 18:00
Dia 28  07:00, 08:30, 10:00, 12:00, 15:00, 16:30, 18:30";"Seg a Sex das 10h às 12h e 14h às 15:30";"";"";"Rio de Janeiro";"nieTs";NULL;"";"2016-10-05 21:19:25"
245;"São Judas Tadeu";"Pe. Jorge Luiz Vieira da Silva";"Av. Eng. Pires Rebelo, 1.825";"Bangu";"Rio de Janeiro";"RJ";"Brasil";"21825-390";"(21) 3331-4268";"";-22.8920155;-43.4761054;"Domingo 7:00  9:30  19:00
Segunda  19:00
Quarta  19:00
Quinta  19:00
Sexta  19:00
Sábado  8:00 
Sábado 17:00 (Capela Cristo Rei e São José)";"Segunda  17:30 às 18:00
Sexta  17:30 às 18:00
Sábado  8:30 às 9:30";"";"";"Rio de Janeiro";"Q2OtP";NULL;"";"2015-03-10 16:27:03"
246;"Paróquia São Judas Tadeu e Nossa Senhora do Carmo";"Pe. Rogério Costa Felix";"Rua Rio Pomba, 5";"Senador Vasconcelos";"Rio de Janeiro";"RJ";"Brasil";"23085-310";"(21) 3155-6892";"";-22.897857;-43.5448142;"Seg Qua Qui Sex 19:00
Sáb 19h (Cap. Mãe Rainha)
Dom 07:00 10:30 19:00
Dom 9h (Cap. Sagrado Coração)";"Seg Sex 17:00 as 19:00";"";"saojudastadeucg@gmail.com";"Rio de Janeiro";"2M9Iw";NULL;"";"2014-08-16 13:06:19"
247;"Paróquia São Lourenço";"Côn. José Roberto da Silva";"Rua Ministro Ari Franco, 850";"Bangu";"Rio de Janeiro";"RJ";"Brasil";"21862-005";"(21) 2401-9644";"Comunidade Santa Águeda - Rua projetada 550, 2-156 Próximo ao Colégio Bangu
Comunidade Santa Luzia - Av. Ministro Ari Franco n.:2000- Bangu";-22.8672072;-43.4650348;"seg a sexta 19h
dom 7h, 9h, 18h30
Sábado 18:00h (Com. Santa Águeda) 
Sábado 19:30h (Com. Santa Luzia)";"";"http://paroquiasl.com.br";"pascomsaolourenco@gmail.com, secretaria.psl.bangu@gmail.com";"Rio de Janeiro";"eftiT";NULL;"";"2015-03-14 10:36:15"
248;"São Luís Gonzaga";"Pe. Paulo Cardoso";"Rua Manuel Martins, 43";"Madureira";"Rio de Janeiro";"RJ";"Brasil";"21310-240";"(21) 3390-7400";"";-22.877741;-43.338757;"";"";"";"";"Rio de Janeiro";"Gze80";NULL;NULL;"2013-01-11 18:32:26"
